1	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	8.9800	0.7442	5.2903	0.1963	0.0981	0.1963
	9.0000	0.7459	5.3016	0.1967	0.0984	0.1967
	9.0200	0.7475	5.3134	0.1972	0.0986	0.1972
	9.0400	0.7492	5.3250	0.1976	0.0988	0.1976
	9.0600	0.7509	5.3367	0.1981	0.0990	0.1981
	9.0800	0.7524	5.3484	0.1985	0.0993	0.1985
	9.1000	0.7541	5.3592	0.1989	0.0995	0.1989
	9.1200	0.7560	5.3712	0.1994	0.0997	0.1994
	9.1400	0.7577	5.3846	0.1999	0.0999	0.1999
	9.1600	0.7593	5.3968	0.2004	0.1002	0.2004
	9.1800	0.7609	5.4078	0.2008	0.1004	0.2008
	9.2000	0.7625	5.4186	0.2012	0.1006	0.2012
	9.2200	0.7641	5.4291	0.2016	0.1008	0.2016
	9.2400	0.7657	5.4402	0.2020	0.1010	0.2020
	9.2600	0.7674	5.4516	0.2024	0.1012	0.2024
	9.2800	0.7693	5.4637	0.2029	0.1015	0.2029
	9.3000	0.7711	5.4775	0.2035	0.1017	0.2035
	9.3200	0.7726	5.4902	0.2040	0.1020	0.2040
	9.3400	0.7742	5.5009	0.2044	0.1022	0.2044
	9.3600	0.7758	5.5116	0.2048	0.1024	0.2048
	9.3800	0.7774	5.5223	0.2052	0.1026	0.2052
	9.4000	0.7792	5.5338	0.2056	0.1028	0.2056
	9.4200	0.7808	5.5461	0.2061	0.1031	0.2061
	9.4400	0.7826	5.5583	0.2066	0.1033	0.2066
	9.4600	0.7844	5.5709	0.2071	0.1035	0.2071
	9.4800	0.7859	5.5832	0.2075	0.1038	0.2075
	9.5000	0.7875	5.5936	0.2079	0.1040	0.2079
	9.5200	0.7892	5.6044	0.2084	0.1042	0.2084
	9.5400	0.7908	5.6159	0.2088	0.1044	0.2088
	9.5600	0.7926	5.6278	0.2093	0.1046	0.2093
	9.5800	0.7942	5.6403	0.2098	0.1049	0.2098
	9.6000	0.7959	5.6523	0.2102	0.1051	0.2102
	9.6200	0.7976	5.6637	0.2107	0.1053	0.2107
	9.6400	0.7993	5.6757	0.2112	0.1056	0.2112
	9.6600	0.8009	5.6874	0.2116	0.1058	0.2116
	9.6800	0.8026	5.6989	0.2121	0.1060	0.2121
	9.7000	0.8043	5.7108	0.2125	0.1063	0.2125
	9.7200	0.8060	5.7228	0.2130	0.1065	0.2130
	9.7400	0.8077	5.7349	0.2135	0.1067	0.2135
	9.7600	0.8092	5.7463	0.2139	0.1070	0.2139
	9.7800	0.8110	5.7570	0.2144	0.1072	0.2144
	9.8000	0.8129	5.7695	0.2149	0.1074	0.2149
	9.8200	0.8145	5.7825	0.2154	0.1077	0.2154
	9.8400	0.8162	5.7942	0.2158	0.1079	0.2158
	9.8600	0.8178	5.8056	0.2163	0.1081	0.2163
	9.8800	0.8193	5.8165	0.2167	0.1084	0.2167
	9.9000	0.8209	5.8273	0.2171	0.1086	0.2171
	9.9200	0.8225	5.8381	0.2176	0.1088	0.2176
	9.9400	0.8241	5.8486	0.2180	0.1090	0.2180
	9.9600	0.8259	5.8602	0.2185	0.1092	0.2185
	9.9800	0.8276	5.8735	0.2190	0.1095	0.2190
	10.0000	0.8292	5.8857	0.2195	0.1097	0.2195
	10.0200	0.8308	5.8969	0.2199	0.1100	0.2199
	10.0400	0.8324	5.9080	0.2204	0.1102	0.2204
	10.0600	0.8341	5.9191	0.2208	0.1104	0.2208
	10.0800	0.8358	5.9307	0.2213	0.1106	0.2213
	10.1000	0.8375	5.9426	0.2217	0.1109	0.2217
	10.1200	0.8393	5.9546	0.2222	0.1111	0.2222
	10.1400	0.8411	5.9677	0.2227	0.1114	0.2227
	10.1600	0.8426	5.9801	0.2232	0.1116	0.2232
	10.1800	0.8442	5.9906	0.2237	0.1119	0.2237
	10.2000	0.8458	6.0013	0.2242	0.1121	0.2242
	10.2200	0.8475	6.0123	0.2247	0.1123	0.2247
	10.2400	0.8492	6.0237	0.2251	0.1126	0.2251
	10.2600	0.8508	6.0355	0.2256	0.1128	0.2256
	10.2800	0.8524	6.0466	0.2260	0.1130	0.2260
	10.3000	0.8542	6.0583	0.2265	0.1132	0.2265
	10.3200	0.8559	6.0710	0.2270	0.1135	0.2270
	10.3400	0.8575	6.0828	0.2275	0.1138	0.2275
	10.3600	0.8592	6.0942	0.2280	0.1140	0.2280
	10.3800	0.8609	6.1058	0.2285	0.1142	0.2285
	10.4000	0.8626	6.1170	0.2290	0.1145	0.2290
	10.4200	0.8642	6.1283	0.2295	0.1147	0.2295
	10.4400	0.8657	6.1391	0.2299	0.1149	0.2299
	10.4600	0.8676	6.1500	0.2304	0.1152	0.2304
	10.4800	0.8694	6.1627	0.2308	0.1154	0.2308
	10.5000	0.8710	6.1753	0.2314	0.1157	0.2314
	10.5200	0.8727	6.1866	0.2319	0.1160	0.2319
	10.5400	0.8743	6.1976	0.2324	0.1162	0.2324
	10.5600	0.8759	6.2084	0.2328	0.1164	0.2328
	10.5800	0.8775	6.2192	0.2333	0.1166	0.2333
	10.6000	0.8791	6.2303	0.2337	0.1169	0.2337
	10.6200	0.8809	6.2413	0.2342	0.1171	0.2342
	10.6400	0.8828	6.2541	0.2348	0.1174	0.2348
	10.6600	0.8844	6.2675	0.2353	0.1177	0.2353
	10.6800	0.8860	6.2787	0.2358	0.1179	0.2358
	10.7000	0.8876	6.2892	0.2363	0.1182	0.2363
	10.7200	0.8892	6.2999	0.2368	0.1184	0.2368
	10.7400	0.8909	6.3108	0.2373	0.1186	0.2373
	10.7600	0.8926	6.3226	0.2378	0.1189	0.2378
	10.7800	0.8943	6.3347	0.2383	0.1191	0.2383
	10.8000	0.8962	6.3471	0.2388	0.1194	0.2388
	10.8200	0.8978	6.3600	0.2394	0.1197	0.2394
	10.8400	0.8993	6.3711	0.2399	0.1199	0.2399
	10.8600	0.9010	6.3812	0.2403	0.1202	0.2403
	10.8800	0.9026	6.3920	0.2408	0.1204	0.2408
	10.9000	0.9042	6.4028	0.2413	0.1206	0.2413
	10.9200	0.9060	6.4144	0.2418	0.1209	0.2418
	10.9400	0.9075	6.4262	0.2423	0.1212	0.2423
	10.9600	0.9091	6.4370	0.2428	0.1214	0.2428
	10.9800	0.9109	6.4482	0.2433	0.1217	0.2433
	11.0000	0.9125	6.4601	0.2439	0.1219	0.2439
	11.0200	0.9141	6.4711	0.2444	0.1222	0.2444
	11.0400	0.9159	6.4826	0.2449	0.1225	0.2449
	11.0600	0.9175	6.4944	0.2455	0.1227	0.2455
	11.0800	0.9193	6.5061	0.2460	0.1230	0.2460
	11.1000	0.9209	6.5179	0.2465	0.1232	0.2465
	11.1200	0.9224	6.5284	0.2470	0.1235	0.2470
	11.1400	0.9243	6.5390	0.2475	0.1237	0.2475
	11.1600	0.9260	6.5515	0.2481	0.1240	0.2481
	11.1800	0.9276	6.5636	0.2487	0.1243	0.2487
	11.2000	0.9293	6.5747	0.2492	0.1246	0.2492
	11.2200	0.9309	6.5857	0.2497	0.1249	0.2497
	11.2400	0.9325	6.5961	0.2503	0.1251	0.2503
	11.2600	0.9341	6.6068	0.2508	0.1254	0.2508
	11.2800	0.9357	6.6174	0.2513	0.1256	0.2513
	11.3000	0.9375	6.6283	0.2518	0.1259	0.2518
	11.3200	0.9394	6.6409	0.2524	0.1262	0.2524
	11.3400	0.9409	6.6538	0.2530	0.1265	0.2530
	11.3600	0.9426	6.6650	0.2535	0.1268	0.2535
	11.3800	0.9442	6.6757	0.2541	0.1270	0.2541
	11.4000	0.9458	6.6859	0.2546	0.1273	0.2546
	11.4200	0.9474	6.6962	0.2551	0.1275	0.2551
	11.4400	0.9491	6.7072	0.2556	0.1278	0.2556
	11.4600	0.9508	6.7184	0.2562	0.1281	0.2562
	11.4800	0.9527	6.7303	0.2568	0.1284	0.2568
	11.5000	0.9543	6.7430	0.2574	0.1287	0.2574
	11.5200	0.9559	6.7542	0.2580	0.1290	0.2580
	11.5400	0.9576	6.7645	0.2585	0.1293	0.2585
	11.5600	0.9592	6.7751	0.2591	0.1295	0.2591
	11.5800	0.9609	6.7860	0.2597	0.1298	0.2597
	11.6000	0.9626	6.7973	0.2603	0.1301	0.2603
	11.6200	0.9642	6.8083	0.2608	0.1304	0.2608
	11.6400	0.9659	6.8188	0.2614	0.1307	0.2614
	11.6600	0.9677	6.8303	0.2619	0.1310	0.2619
	11.6800	0.9692	6.8420	0.2626	0.1313	0.2626
	11.7000	0.9710	6.8529	0.2632	0.1316	0.2632
	11.7200	0.9727	6.8643	0.2638	0.1319	0.2638
	11.7400	0.9743	6.8754	0.2644	0.1322	0.2644
	11.7600	0.9760	6.8863	0.2650	0.1325	0.2650
	11.7800	0.9775	6.8969	0.2655	0.1328	0.2655
	11.8000	0.9792	6.9069	0.2661	0.1330	0.2661
	11.8200	0.9812	6.9182	0.2667	0.1333	0.2667
	11.8400	0.9828	6.9309	0.2674	0.1337	0.2674
	11.8600	0.9845	6.9423	0.2680	0.1340	0.2680
	11.8800	0.9861	6.9527	0.2686	0.1343	0.2686
	11.9000	0.9876	6.9626	0.2692	0.1346	0.2692
	11.9200	0.9892	6.9721	0.2697	0.1349	0.2697
	11.9400	0.9908	6.9820	0.2703	0.1351	0.2703
	11.9600	0.9924	6.9920	0.2709	0.1354	0.2709
	11.9800	0.9942	7.0025	0.2715	0.1357	0.2715
	12.0000	0.9960	7.0149	0.2722	0.1361	0.2722
	12.0200	0.9976	7.0269	0.2729	0.1364	0.2729
	12.0400	0.9992	7.0370	0.2734	0.1367	0.2734
	12.0600	1.0008	7.0468	0.2741	0.1370	0.2741
	12.0800	1.0024	7.0566	0.2746	0.1373	0.2746
	12.1000	1.0041	7.0669	0.2752	0.1376	0.2752
	12.1200	1.0058	7.0781	0.2759	0.1380	0.2759
	12.1400	1.0076	7.0892	0.2766	0.1383	0.2766
	12.1600	1.0094	7.1009	0.2773	0.1386	0.2773
	12.1800	1.0109	7.1124	0.2780	0.1390	0.2780
	12.2000	1.0125	7.1217	0.2786	0.1393	0.2786
	12.2200	1.0141	7.1308	0.2792	0.1396	0.2792
	12.2400	1.0158	7.1406	0.2799	0.1399	0.2799
	12.2600	1.0175	7.1510	0.2805	0.1403	0.2805
	12.2800	1.0192	7.1619	0.2812	0.1406	0.2812
	12.3000	1.0207	7.1723	0.2818	0.1409	0.2818
	12.3200	1.0225	7.1823	0.2825	0.1413	0.2825
	12.3400	1.0242	7.1933	0.2832	0.1416	0.2832
	12.3600	1.0258	7.2040	0.2839	0.1420	0.2839
	12.3800	1.0276	7.2139	0.2846	0.1423	0.2846
	12.4000	1.0292	7.2246	0.2852	0.1426	0.2852
	12.4200	1.0309	7.2352	0.2859	0.1430	0.2859
	12.4400	1.0326	7.2454	0.2866	0.1433	0.2866
	12.4600	1.0341	7.2551	0.2873	0.1437	0.2873
	12.4800	1.0358	7.2640	0.2879	0.1440	0.2879
	12.5000	1.0376	7.2743	0.2886	0.1443	0.2886
	12.5200	1.0393	7.2858	0.2894	0.1447	0.2894
	12.5400	1.0409	7.2961	0.2901	0.1451	0.2901
	12.5600	1.0426	7.3062	0.2909	0.1454	0.2909
	12.5800	1.0442	7.3161	0.2915	0.1458	0.2915
	12.6000	1.0459	7.3257	0.2922	0.1461	0.2922
	12.6200	1.0475	7.3351	0.2929	0.1465	0.2929
	12.6400	1.0491	7.3443	0.2936	0.1468	0.2936
	12.6600	1.0510	7.3544	0.2943	0.1472	0.2943
	12.6800	1.0528	7.3663	0.2952	0.1476	0.2952
	12.7000	1.0543	7.3769	0.2959	0.1480	0.2959
	12.7200	1.0560	7.3863	0.2967	0.1483	0.2967
	12.7400	1.0576	7.3956	0.2974	0.1487	0.2974
	12.7600	1.0593	7.4046	0.2981	0.1491	0.2981
	12.7800	1.0610	7.4140	0.2989	0.1494	0.2989
	12.8000	1.0626	7.4239	0.2996	0.1498	0.2996
	12.8200	1.0645	7.4340	0.3004	0.1502	0.3004
	12.8400	1.0662	7.4452	0.3012	0.1506	0.3012
	12.8600	1.0677	7.4553	0.3020	0.1510	0.3020
	12.8800	1.0694	7.4635	0.3027	0.1513	0.3027
	12.9000	1.0710	7.4723	0.3034	0.1517	0.3034
	12.9200	1.0726	7.4812	0.3042	0.1521	0.3042
	12.9400	1.0743	7.4904	0.3049	0.1525	0.3049
	12.9600	1.0759	7.5001	0.3058	0.1529	0.3058
	12.9800	1.0774	7.5090	0.3065	0.1532	0.3065
	13.0000	1.0792	7.5182	0.3072	0.1536	0.3072
	13.0200	1.0809	7.5284	0.3080	0.1540	0.3080
	13.0400	1.0825	7.5378	0.3088	0.1544	0.3088
	13.0600	1.0842	7.5470	0.3096	0.1548	0.3096
	13.0800	1.0859	7.5565	0.3105	0.1552	0.3105
	13.1000	1.0876	7.5657	0.3113	0.1556	0.3113
	13.1200	1.0892	7.5750	0.3121	0.1560	0.3121
	13.1400	1.0907	7.5837	0.3129	0.1564	0.3129
	13.1600	1.0926	7.5923	0.3137	0.1568	0.3137
	13.1800	1.0944	7.6027	0.3145	0.1573	0.3145
	13.2000	1.0960	7.6130	0.3154	0.1577	0.3154
	13.2200	1.0976	7.6217	0.3162	0.1581	0.3162
	13.2400	1.0992	7.6301	0.3171	0.1585	0.3171
	13.2600	1.1008	7.6381	0.3179	0.1589	0.3179
	13.2800	1.1024	7.6462	0.3187	0.1593	0.3187
	13.3000	1.1040	7.6549	0.3195	0.1597	0.3195
	13.3200	1.1058	7.6639	0.3203	0.1601	0.3203
	13.3400	1.1078	7.6741	0.3212	0.1606	0.3212
	13.3600	1.1093	7.6849	0.3221	0.1611	0.3221
	13.3800	1.1109	7.6932	0.3230	0.1615	0.3230
	13.4000	1.1126	7.7009	0.3239	0.1619	0.3239
	13.4200	1.1141	7.7086	0.3247	0.1623	0.3247
	13.4400	1.1158	7.7164	0.3255	0.1628	0.3255
	13.4600	1.1175	7.7253	0.3264	0.1632	0.3264
	13.4800	1.1192	7.7345	0.3273	0.1636	0.3273
	13.5000	1.1211	7.7437	0.3282	0.1641	0.3282
	13.5200	1.1227	7.7537	0.3291	0.1646	0.3291
	13.5400	1.1242	7.7619	0.3300	0.1650	0.3300
	13.5600	1.1259	7.7691	0.3309	0.1654	0.3309
	13.5800	1.1275	7.7771	0.3318	0.1659	0.3318
	13.6000	1.1292	7.7856	0.3327	0.1663	0.3327
	13.6200	1.1310	7.7946	0.3336	0.1668	0.3336
	13.6400	1.1325	7.8033	0.3345	0.1673	0.3345
	13.6600	1.1342	7.8109	0.3354	0.1677	0.3354
	13.6800	1.1360	7.8194	0.3364	0.1682	0.3364
	13.7000	1.1376	7.8281	0.3373	0.1686	0.3373
	13.7200	1.1393	7.8359	0.3382	0.1691	0.3382
	13.7400	1.1410	7.8443	0.3391	0.1696	0.3391
	13.7600	1.1427	7.8528	0.3401	0.1700	0.3401
	13.7800	1.1444	7.8611	0.3411	0.1705	0.3411
	13.8000	1.1460	7.8692	0.3420	0.1710	0.3420
	13.8200	1.1476	7.8764	0.3429	0.1715	0.3429
	13.8400	1.1495	7.8843	0.3439	0.1720	0.3439
	13.8600	1.1512	7.8937	0.3449	0.1725	0.3449
	13.8800	1.1528	7.9022	0.3459	0.1730	0.3459
	13.9000	1.1545	7.9098	0.3468	0.1734	0.3468
	13.9200	1.1561	7.9172	0.3478	0.1739	0.3478
	13.9400	1.1577	7.9240	0.3488	0.1744	0.3488
	13.9600	1.1592	7.9308	0.3497	0.1749	0.3497
	13.9800	1.1607	7.9376	0.3507	0.1753	0.3507
	14.0000	1.1625	7.9449	0.3515	0.1758	0.3515
	14.0200	1.1643	7.9540	0.3526	0.1763	0.3526
	14.0400	1.1659	7.9631	0.3536	0.1768	0.3536
	14.0600	1.1675	7.9704	0.3546	0.1773	0.3546
	14.0800	1.1692	7.9775	0.3556	0.1778	0.3556
	14.1000	1.1708	7.9847	0.3566	0.1783	0.3566
	14.1200	1.1726	7.9920	0.3576	0.1788	0.3576
	14.1400	1.1742	7.9999	0.3586	0.1793	0.3586
	14.1600	1.1760	8.0076	0.3596	0.1798	0.3596
	14.1800	1.1778	8.0159	0.3607	0.1804	0.3607
	14.2000	1.1794	8.0244	0.3618	0.1809	0.3618
	14.2200	1.1810	8.0310	0.3629	0.1814	0.3629
	14.2400	1.1826	8.0373	0.3639	0.1819	0.3639
	14.2600	1.1842	8.0439	0.3648	0.1824	0.3648
	14.2800	1.1859	8.0507	0.3659	0.1829	0.3659
	14.3000	1.1876	8.0581	0.3669	0.1834	0.3669
	14.3200	1.1891	8.0651	0.3679	0.1840	0.3679
	14.3400	1.1909	8.0720	0.3690	0.1845	0.3690
	14.3600	1.1926	8.0800	0.3701	0.1850	0.3701
	14.3800	1.1942	8.0877	0.3711	0.1856	0.3711
	14.4000	1.1959	8.0944	0.3722	0.1861	0.3722
	14.4200	1.1976	8.1012	0.3733	0.1866	0.3733
	14.4400	1.1992	8.1079	0.3744	0.1872	0.3744
	14.4600	1.2009	8.1146	0.3754	0.1877	0.3754
	14.4800	1.2024	8.1213	0.3765	0.1882	0.3765
	14.5000	1.2041	8.1273	0.3775	0.1888	0.3775
	14.5200	1.2060	8.1345	0.3786	0.1893	0.3786
	14.5400	1.2077	8.1431	0.3798	0.1899	0.3798
	14.5600	1.2093	8.1501	0.3809	0.1904	0.3809
	14.5800	1.2110	8.1562	0.3820	0.1910	0.3820
	14.6000	1.2126	8.1623	0.3831	0.1915	0.3831
	14.6200	1.2142	8.1685	0.3842	0.1921	0.3842
	14.6400	1.2159	8.1749	0.3852	0.1926	0.3852
	14.6600	1.2175	8.1810	0.3863	0.1932	0.3863
	14.6800	1.2194	8.1879	0.3875	0.1937	0.3875
	14.7000	1.2211	8.1964	0.3887	0.1944	0.3887
	14.7200	1.2227	8.2033	0.3899	0.1950	0.3899
	14.7400	1.2243	8.2085	0.3910	0.1955	0.3910
	14.7600	1.2259	8.2141	0.3921	0.1961	0.3921
	14.7800	1.2276	8.2199	0.3932	0.1966	0.3932
	14.8000	1.2293	8.2263	0.3943	0.1972	0.3943
	14.8200	1.2310	8.2335	0.3955	0.1978	0.3955
	14.8400	1.2328	8.2404	0.3967	0.1984	0.3967
	14.8600	1.2346	8.2480	0.3980	0.1990	0.3980
	14.8800	1.2361	8.2543	0.3992	0.1996	0.3992
	14.9000	1.2377	8.2588	0.4003	0.2001	0.4003
	14.9200	1.2394	8.2639	0.4014	0.2007	0.4014
	14.9400	1.2410	8.2697	0.4025	0.2013	0.4025
	14.9600	1.2427	8.2759	0.4037	0.2018	0.4037
	14.9800	1.2443	8.2825	0.4049	0.2024	0.4049
	15.0000	1.2459	8.2883	0.4061	0.2030	0.4061
	15.0200	1.2476	8.2937	0.4072	0.2036	0.4072
	15.0400	1.2493	8.3001	0.4084	0.2042	0.4084
	15.0600	1.2508	8.3059	0.4096	0.2048	0.4096
	15.0800	1.2525	8.3112	0.4107	0.2054	0.4107
	15.1000	1.2542	8.3174	0.4119	0.2060	0.4119
	15.1200	1.2559	8.3236	0.4131	0.2066	0.4131
	15.1400	1.2576	8.3299	0.4144	0.2072	0.4144
	15.1600	1.2591	8.3355	0.4156	0.2078	0.4156
	15.1800	1.2609	8.3401	0.4168	0.2084	0.4168
	15.2000	1.2627	8.3463	0.4180	0.2090	0.4180
	15.2200	1.2643	8.3531	0.4193	0.2096	0.4193
	15.2400	1.2660	8.3585	0.4206	0.2103	0.4206
	15.2600	1.2676	8.3638	0.4218	0.2109	0.4218
	15.2800	1.2692	8.3690	0.4230	0.2115	0.4230
	15.3000	1.2709	8.3738	0.4242	0.2121	0.4242
	15.3200	1.2724	8.3789	0.4255	0.2127	0.4255
	15.3400	1.2741	8.3838	0.4266	0.2133	0.4266
	15.3600	1.2760	8.3896	0.4279	0.2139	0.4279
	15.3800	1.2777	8.3970	0.4292	0.2146	0.4292
	15.4000	1.2793	8.4028	0.4305	0.2153	0.4305
	15.4200	1.2810	8.4073	0.4318	0.2159	0.4318
	15.4400	1.2825	8.4119	0.4330	0.2165	0.4330
	15.4600	1.2841	8.4164	0.4343	0.2172	0.4343
	15.4800	1.2858	8.4212	0.4355	0.2178	0.4355
	15.5000	1.2874	8.4265	0.4368	0.2184	0.4368
	15.5200	1.2892	8.4319	0.4381	0.2190	0.4381
	15.5400	1.2910	8.4384	0.4394	0.2197	0.4394
	15.5600	1.2925	8.4441	0.4407	0.2204	0.4407
	15.5800	1.2942	8.4484	0.4420	0.2210	0.4420
	15.6000	1.2959	8.4531	0.4433	0.2217	0.4433
	15.6200	1.2976	8.4580	0.4446	0.2223	0.4446
	15.6400	1.2993	8.4631	0.4459	0.2230	0.4459
	15.6600	1.3009	8.4683	0.4473	0.2236	0.4473
	15.6800	1.3025	8.4728	0.4486	0.2243	0.4486
	15.7000	1.3044	8.4777	0.4499	0.2249	0.4499
	15.7200	1.3060	8.4835	0.4512	0.2256	0.4512
	15.7400	1.3077	8.4883	0.4526	0.2263	0.4526
	15.7600	1.3094	8.4929	0.4539	0.2270	0.4539
	15.7800	1.3110	8.4977	0.4553	0.2276	0.4553
	15.8000	1.3127	8.5021	0.4566	0.2283	0.4566
	15.8200	1.3143	8.5066	0.4579	0.2290	0.4579
	15.8400	1.3159	8.5107	0.4593	0.2296	0.4593
	15.8600	1.3177	8.5150	0.4606	0.2303	0.4606
	15.8800	1.3196	8.5212	0.4620	0.2310	0.4620
	15.9000	1.3211	8.5270	0.4634	0.2317	0.4634
	15.9200	1.3228	8.5309	0.4648	0.2324	0.4648
	15.9400	1.3244	8.5347	0.4661	0.2331	0.4661
	15.9600	1.3259	8.5383	0.4675	0.2337	0.4675
	15.9800	1.3276	8.5419	0.4688	0.2344	0.4688
	16.0000	1.3291	8.5459	0.4701	0.2351	0.4701
	16.0200	1.3308	8.5501	0.4714	0.2357	0.4714
	16.0400	1.3327	8.5556	0.4727	0.2364	0.4727
	16.0600	1.3343	8.5619	0.4742	0.2371	0.4742
	16.0800	1.3359	8.5660	0.4756	0.2378	0.4756
	16.1000	1.3376	8.5693	0.4770	0.2385	0.4770
	16.1200	1.3391	8.5730	0.4783	0.2391	0.4783
	16.1400	1.3408	8.5768	0.4797	0.2398	0.4797
	16.1600	1.3426	8.5816	0.4811	0.2405	0.4811
	16.1800	1.3443	8.5867	0.4825	0.2412	0.4825
	16.2000	1.3461	8.5916	0.4839	0.2420	0.4839
	16.2200	1.3478	8.5969	0.4854	0.2427	0.4854
	16.2400	1.3492	8.6003	0.4869	0.2434	0.4869
	16.2600	1.3509	8.6027	0.4882	0.2441	0.4882
	16.2800	1.3525	8.6061	0.4896	0.2448	0.4896
	16.3000	1.3542	8.6099	0.4910	0.2455	0.4910
	16.3200	1.3559	8.6143	0.4924	0.2462	0.4924
	16.3400	1.3575	8.6186	0.4938	0.2469	0.4938
	16.3600	1.3592	8.6221	0.4952	0.2476	0.4952
	16.3800	1.3609	8.6265	0.4966	0.2483	0.4966
	16.4000	1.3625	8.6313	0.4981	0.2491	0.4981
	16.4200	1.3642	8.6348	0.4996	0.2498	0.4996
	16.4400	1.3660	8.6388	0.5010	0.2505	0.5010
	16.4600	1.3676	8.6430	0.5025	0.2512	0.5025
	16.4800	1.3693	8.6468	0.5040	0.2520	0.5040
	16.5000	1.3709	8.6506	0.5054	0.2527	0.5054
	16.5200	1.3725	8.6533	0.5068	0.2534	0.5068
	16.5400	1.3743	8.6564	0.5083	0.2541	0.5083
	16.5600	1.3760	8.6614	0.5098	0.2549	0.5098
	16.5800	1.3776	8.6658	0.5113	0.2556	0.5113
	16.6000	1.3794	8.6694	0.5128	0.2564	0.5128
	16.6200	1.3810	8.6728	0.5142	0.2571	0.5142
	16.6400	1.3826	8.6759	0.5157	0.2579	0.5157
	16.6600	1.3842	8.6790	0.5172	0.2586	0.5172
	16.6800	1.3858	8.6819	0.5186	0.2593	0.5186
	16.7000	1.3876	8.6849	0.5200	0.2600	0.5200
	16.7200	1.3895	8.6902	0.5215	0.2608	0.5215
	16.7400	1.3910	8.6954	0.5231	0.2616	0.5231
	16.7600	1.3927	8.6984	0.5246	0.2623	0.5246
	16.7800	1.3944	8.7011	0.5262	0.2631	0.5262
	16.8000	1.3960	8.7039	0.5276	0.2638	0.5276
	16.8200	1.3977	8.7070	0.5291	0.2646	0.5291
	16.8400	1.3993	8.7105	0.5306	0.2653	0.5306
	16.8600	1.4011	8.7140	0.5321	0.2660	0.5321
	16.8800	1.4029	8.7183	0.5337	0.2668	0.5337
	16.9000	1.4045	8.7227	0.5353	0.2676	0.5353
	16.9200	1.4061	8.7250	0.5368	0.2684	0.5368
	16.9400	1.4077	8.7272	0.5383	0.2691	0.5383
	16.9600	1.4093	8.7301	0.5398	0.2699	0.5398
	16.9800	1.4110	8.7329	0.5413	0.2706	0.5413
	17.0000	1.4126	8.7361	0.5427	0.2714	0.5427
	17.0200	1.4141	8.7391	0.5442	0.2721	0.5442
	17.0400	1.4158	8.7417	0.5457	0.2728	0.5457
	17.0600	1.4176	8.7457	0.5472	0.2736	0.5472
	17.0800	1.4192	8.7497	0.5488	0.2744	0.5488
	17.1000	1.4209	8.7529	0.5503	0.2751	0.5503
	17.1200	1.4226	8.7564	0.5519	0.2759	0.5519
	17.1400	1.4243	8.7595	0.5534	0.2767	0.5534
	17.1600	1.4259	8.7622	0.5550	0.2775	0.5550
	17.1800	1.4275	8.7650	0.5565	0.2782	0.5565
	17.2000	1.4292	8.7674	0.5580	0.2790	0.5580
	17.2200	1.4311	8.7709	0.5595	0.2798	0.5595
	17.2400	1.4328	8.7757	0.5612	0.2806	0.5612
	17.2600	1.4344	8.7789	0.5628	0.2814	0.5628
	17.2800	1.4361	8.7811	0.5645	0.2822	0.5645
	17.3000	1.4376	8.7830	0.5660	0.2830	0.5660
	17.3200	1.4392	8.7847	0.5675	0.2838	0.5675
	17.3400	1.4408	8.7869	0.5690	0.2845	0.5690
	17.3600	1.4424	8.7896	0.5705	0.2853	0.5705
	17.3800	1.4444	8.7932	0.5721	0.2860	0.5721
	17.4000	1.4461	8.7984	0.5737	0.2869	0.5737
	17.4200	1.4477	8.8019	0.5754	0.2877	0.5754
	17.4400	1.4493	8.8034	0.5770	0.2885	0.5770
	17.4600	1.4509	8.8051	0.5786	0.2893	0.5786
	17.4800	1.4525	8.8068	0.5801	0.2900	0.5801
	17.5000	1.4542	8.8094	0.5816	0.2908	0.5816
	17.5200	1.4559	8.8129	0.5832	0.2916	0.5832
	17.5400	1.4577	8.8161	0.5848	0.2924	0.5848
	17.5600	1.4595	8.8201	0.5865	0.2932	0.5865
	17.5800	1.4610	8.8234	0.5882	0.2941	0.5882
	17.6000	1.4626	8.8245	0.5898	0.2949	0.5898
	17.6200	1.4643	8.8260	0.5913	0.2956	0.5913
	17.6400	1.4659	8.8283	0.5928	0.2964	0.5928
	17.6600	1.4677	8.8312	0.5944	0.2972	0.5944
	17.6800	1.4693	8.8346	0.5961	0.2980	0.5961
	17.7000	1.4709	8.8371	0.5977	0.2988	0.5977
	17.7200	1.4727	8.8396	0.5993	0.2997	0.5993
	17.7400	1.4744	8.8429	0.6010	0.3005	0.6010
	17.7600	1.4759	8.8450	0.6026	0.3013	0.6026
	17.7800	1.4777	8.8468	0.6042	0.3021	0.6042
	17.8000	1.4794	8.8496	0.6058	0.3029	0.6058
	17.8200	1.4811	8.8523	0.6074	0.3037	0.6074
	17.8400	1.4827	8.8551	0.6091	0.3045	0.6091
	17.8600	1.4843	8.8570	0.6108	0.3054	0.6108
	17.8800	1.4861	8.8589	0.6124	0.3062	0.6124
	17.9000	1.4879	8.8623	0.6140	0.3070	0.6140
	17.9200	1.4895	8.8653	0.6157	0.3079	0.6157
	17.9400	1.4912	8.8670	0.6173	0.3087	0.6173
