1	Time/s	Displacement/mm	Force/kN	Tensile strain (Strain 1)/%	Tensile displacement/mm	Strain 1/%
	8.4200	0.6978	4.7976	0.0684	0.0342	0.0684
	8.4400	0.6995	4.8056	0.0689	0.0345	0.0689
	8.4600	0.7011	4.8141	0.0694	0.0347	0.0694
	8.4800	0.7028	4.8229	0.0700	0.0350	0.0700
	8.5000	0.7044	4.8321	0.0705	0.0353	0.0705
	8.5200	0.7061	4.8409	0.0711	0.0356	0.0711
	8.5400	0.7079	4.8495	0.0716	0.0358	0.0716
	8.5600	0.7096	4.8587	0.0721	0.0361	0.0721
	8.5800	0.7111	4.8672	0.0726	0.0363	0.0726
	8.6000	0.7129	4.8756	0.0731	0.0366	0.0731
	8.6200	0.7145	4.8846	0.0737	0.0368	0.0737
	8.6400	0.7162	4.8938	0.0743	0.0371	0.0743
	8.6600	0.7178	4.9030	0.0749	0.0374	0.0749
	8.6800	0.7194	4.9119	0.0754	0.0377	0.0754
	8.7000	0.7211	4.9204	0.0759	0.0380	0.0759
	8.7200	0.7230	4.9299	0.0765	0.0382	0.0765
	8.7400	0.7246	4.9400	0.0770	0.0385	0.0770
	8.7600	0.7262	4.9493	0.0776	0.0388	0.0776
	8.7800	0.7279	4.9584	0.0782	0.0391	0.0782
	8.8000	0.7295	4.9671	0.0787	0.0394	0.0787
	8.8200	0.7311	4.9757	0.0793	0.0396	0.0793
	8.8400	0.7327	4.9845	0.0798	0.0399	0.0798
	8.8600	0.7344	4.9931	0.0803	0.0401	0.0803
	8.8800	0.7363	5.0025	0.0808	0.0404	0.0808
	8.9000	0.7380	5.0129	0.0815	0.0407	0.0815
	8.9200	0.7396	5.0225	0.0820	0.0410	0.0820
	8.9400	0.7412	5.0313	0.0826	0.0413	0.0826
	8.9600	0.7428	5.0401	0.0831	0.0416	0.0831
	8.9800	0.7445	5.0489	0.0836	0.0418	0.0836
	9.0000	0.7462	5.0582	0.0842	0.0421	0.0842
	9.0200	0.7479	5.0678	0.0848	0.0424	0.0848
	9.0400	0.7497	5.0771	0.0854	0.0427	0.0854
	9.0600	0.7514	5.0873	0.0860	0.0430	0.0860
	9.0800	0.7529	5.0967	0.0866	0.0433	0.0866
	9.1000	0.7546	5.1050	0.0871	0.0435	0.0871
	9.1200	0.7562	5.1135	0.0876	0.0438	0.0876
	9.1400	0.7578	5.1221	0.0881	0.0441	0.0881
	9.1600	0.7595	5.1310	0.0887	0.0443	0.0887
	9.1800	0.7610	5.1402	0.0892	0.0446	0.0892
	9.2000	0.7626	5.1488	0.0897	0.0449	0.0897
	9.2200	0.7644	5.1575	0.0903	0.0451	0.0903
	9.2400	0.7660	5.1673	0.0909	0.0454	0.0909
	9.2600	0.7677	5.1765	0.0914	0.0457	0.0914
	9.2800	0.7694	5.1859	0.0920	0.0460	0.0920
	9.3000	0.7711	5.1954	0.0926	0.0463	0.0926
	9.3200	0.7727	5.2047	0.0932	0.0466	0.0932
	9.3400	0.7744	5.2140	0.0937	0.0469	0.0937
	9.3600	0.7759	5.2227	0.0943	0.0471	0.0943
	9.3800	0.7778	5.2313	0.0948	0.0474	0.0948
	9.4000	0.7796	5.2414	0.0954	0.0477	0.0954
	9.4200	0.7812	5.2517	0.0960	0.0480	0.0960
	9.4400	0.7829	5.2609	0.0966	0.0483	0.0966
	9.4600	0.7845	5.2698	0.0972	0.0486	0.0972
	9.4800	0.7861	5.2784	0.0977	0.0488	0.0977
	9.5000	0.7877	5.2870	0.0982	0.0491	0.0982
	9.5200	0.7893	5.2958	0.0987	0.0494	0.0987
	9.5400	0.7911	5.3048	0.0993	0.0496	0.0993
	9.5600	0.7930	5.3150	0.0999	0.0499	0.0999
	9.5800	0.7946	5.3255	0.1006	0.0503	0.1006
	9.6000	0.7962	5.3346	0.1011	0.0506	0.1011
	9.6200	0.7978	5.3431	0.1017	0.0508	0.1017
	9.6400	0.7993	5.3515	0.1022	0.0511	0.1022
	9.6600	0.8010	5.3600	0.1027	0.0514	0.1027
	9.6800	0.8027	5.3694	0.1033	0.0516	0.1033
	9.7000	0.8044	5.3789	0.1039	0.0520	0.1039
	9.7200	0.8063	5.3886	0.1045	0.0522	0.1045
	9.7400	0.8079	5.3990	0.1051	0.0526	0.1051
	9.7600	0.8095	5.4081	0.1057	0.0528	0.1057
	9.7800	0.8112	5.4166	0.1062	0.0531	0.1062
	9.8000	0.8128	5.4257	0.1067	0.0534	0.1067
	9.8200	0.8145	5.4350	0.1073	0.0537	0.1073
	9.8400	0.8162	5.4445	0.1079	0.0540	0.1079
	9.8600	0.8178	5.4540	0.1085	0.0543	0.1085
	9.8800	0.8195	5.4628	0.1091	0.0545	0.1091
	9.9000	0.8213	5.4722	0.1097	0.0548	0.1097
	9.9200	0.8229	5.4818	0.1102	0.0551	0.1102
	9.9400	0.8246	5.4909	0.1108	0.0554	0.1108
	9.9600	0.8263	5.5002	0.1114	0.0557	0.1114
	9.9800	0.8279	5.5096	0.1119	0.0560	0.1119
	10.0000	0.8296	5.5189	0.1125	0.0563	0.1125
	10.0200	0.8312	5.5282	0.1131	0.0566	0.1131
	10.0400	0.8329	5.5368	0.1137	0.0568	0.1137
	10.0600	0.8348	5.5460	0.1142	0.0571	0.1142
	10.0800	0.8364	5.5563	0.1149	0.0574	0.1149
	10.1000	0.8380	5.5658	0.1155	0.0577	0.1155
	10.1200	0.8397	5.5748	0.1160	0.0580	0.1160
	10.1400	0.8412	5.5835	0.1166	0.0583	0.1166
	10.1600	0.8429	5.5920	0.1171	0.0585	0.1171
	10.1800	0.8444	5.6007	0.1176	0.0588	0.1176
	10.2000	0.8460	5.6092	0.1181	0.0591	0.1181
	10.2200	0.8478	5.6179	0.1187	0.0594	0.1187
	10.2400	0.8496	5.6279	0.1194	0.0597	0.1194
	10.2600	0.8511	5.6380	0.1200	0.0600	0.1200
	10.2800	0.8528	5.6470	0.1205	0.0603	0.1205
	10.3000	0.8544	5.6557	0.1211	0.0606	0.1211
	10.3200	0.8560	5.6644	0.1216	0.0608	0.1216
	10.3400	0.8577	5.6734	0.1223	0.0611	0.1223
	10.3600	0.8594	5.6828	0.1228	0.0614	0.1228
	10.3800	0.8611	5.6922	0.1234	0.0617	0.1234
	10.4000	0.8630	5.7021	0.1240	0.0620	0.1240
	10.4200	0.8646	5.7122	0.1246	0.0623	0.1246
	10.4400	0.8661	5.7210	0.1252	0.0626	0.1252
	10.4600	0.8678	5.7294	0.1257	0.0629	0.1257
	10.4800	0.8694	5.7382	0.1263	0.0631	0.1263
	10.5000	0.8711	5.7472	0.1269	0.0634	0.1269
	10.5200	0.8728	5.7566	0.1275	0.0637	0.1275
	10.5400	0.8744	5.7655	0.1280	0.0640	0.1280
	10.5600	0.8761	5.7744	0.1286	0.0643	0.1286
	10.5800	0.8778	5.7841	0.1292	0.0646	0.1292
	10.6000	0.8794	5.7937	0.1298	0.0649	0.1298
	10.6200	0.8812	5.8027	0.1304	0.0652	0.1304
	10.6400	0.8828	5.8121	0.1310	0.0655	0.1310
	10.6600	0.8845	5.8212	0.1316	0.0658	0.1316
	10.6800	0.8862	5.8302	0.1321	0.0661	0.1321
	10.7000	0.8877	5.8392	0.1327	0.0664	0.1327
	10.7200	0.8894	5.8477	0.1333	0.0666	0.1333
	10.7400	0.8913	5.8571	0.1338	0.0669	0.1338
	10.7600	0.8929	5.8675	0.1345	0.0673	0.1345
	10.7800	0.8946	5.8771	0.1352	0.0676	0.1352
	10.8000	0.8963	5.8862	0.1358	0.0679	0.1358
	10.8200	0.8979	5.8949	0.1363	0.0682	0.1363
	10.8400	0.8995	5.9035	0.1369	0.0684	0.1369
	10.8600	0.9011	5.9122	0.1374	0.0687	0.1374
	10.8800	0.9028	5.9210	0.1380	0.0690	0.1380
	10.9000	0.9047	5.9302	0.1386	0.0693	0.1386
	10.9200	0.9064	5.9408	0.1393	0.0696	0.1393
	10.9400	0.9080	5.9507	0.1399	0.0700	0.1399
	10.9600	0.9096	5.9593	0.1405	0.0702	0.1405
	10.9800	0.9112	5.9677	0.1410	0.0705	0.1410
	11.0000	0.9128	5.9759	0.1416	0.0708	0.1416
	11.0200	0.9145	5.9849	0.1422	0.0711	0.1422
	11.0400	0.9162	5.9945	0.1428	0.0714	0.1428
	11.0600	0.9181	6.0040	0.1434	0.0717	0.1434
	11.0800	0.9199	6.0143	0.1440	0.0720	0.1440
	11.1000	0.9214	6.0240	0.1447	0.0723	0.1447
	11.1200	0.9230	6.0322	0.1452	0.0726	0.1452
	11.1400	0.9246	6.0403	0.1458	0.0729	0.1458
	11.1600	0.9262	6.0488	0.1463	0.0732	0.1463
	11.1800	0.9279	6.0576	0.1469	0.0735	0.1469
	11.2000	0.9295	6.0668	0.1475	0.0738	0.1475
	11.2200	0.9311	6.0755	0.1481	0.0740	0.1481
	11.2400	0.9328	6.0842	0.1487	0.0743	0.1487
	11.2600	0.9345	6.0936	0.1493	0.0747	0.1493
	11.2800	0.9361	6.1026	0.1499	0.0750	0.1499
	11.3000	0.9378	6.1113	0.1505	0.0753	0.1505
	11.3200	0.9395	6.1205	0.1511	0.0756	0.1511
	11.3400	0.9412	6.1296	0.1518	0.0759	0.1518
	11.3600	0.9428	6.1388	0.1524	0.0762	0.1524
	11.3800	0.9444	6.1476	0.1530	0.0765	0.1530
	11.4000	0.9461	6.1559	0.1535	0.0768	0.1535
	11.4200	0.9480	6.1653	0.1542	0.0771	0.1542
	11.4400	0.9496	6.1751	0.1548	0.0774	0.1548
	11.4600	0.9513	6.1840	0.1555	0.0777	0.1555
	11.4800	0.9529	6.1925	0.1560	0.0780	0.1560
	11.5000	0.9545	6.2008	0.1566	0.0783	0.1566
	11.5200	0.9561	6.2088	0.1572	0.0786	0.1572
	11.5400	0.9577	6.2171	0.1578	0.0789	0.1578
	11.5600	0.9594	6.2253	0.1583	0.0792	0.1583
	11.5800	0.9613	6.2343	0.1590	0.0795	0.1590
	11.6000	0.9629	6.2444	0.1597	0.0798	0.1597
	11.6200	0.9645	6.2534	0.1603	0.0801	0.1603
	11.6400	0.9662	6.2618	0.1609	0.0804	0.1609
	11.6600	0.9677	6.2700	0.1615	0.0807	0.1615
	11.6800	0.9694	6.2780	0.1621	0.0811	0.1621
	11.7000	0.9711	6.2867	0.1627	0.0814	0.1627
	11.7200	0.9727	6.2957	0.1633	0.0817	0.1633
	11.7400	0.9745	6.3047	0.1640	0.0820	0.1640
	11.7600	0.9763	6.3146	0.1646	0.0823	0.1646
	11.7800	0.9778	6.3241	0.1653	0.0827	0.1653
	11.8000	0.9794	6.3323	0.1660	0.0830	0.1660
	11.8200	0.9811	6.3408	0.1666	0.0833	0.1666
	11.8400	0.9828	6.3494	0.1672	0.0836	0.1672
	11.8600	0.9845	6.3583	0.1679	0.0839	0.1679
	11.8800	0.9861	6.3673	0.1686	0.0843	0.1686
	11.9000	0.9877	6.3757	0.1692	0.0846	0.1692
	11.9200	0.9896	6.3843	0.1698	0.0849	0.1698
	11.9400	0.9912	6.3936	0.1705	0.0853	0.1705
	11.9600	0.9929	6.4023	0.1712	0.0856	0.1712
	11.9800	0.9946	6.4110	0.1719	0.0860	0.1719
	12.0000	0.9963	6.4199	0.1726	0.0863	0.1726
	12.0200	0.9979	6.4285	0.1733	0.0866	0.1733
	12.0400	0.9995	6.4369	0.1739	0.0869	0.1739
	12.0600	1.0011	6.4448	0.1745	0.0873	0.1745
	12.0800	1.0029	6.4529	0.1752	0.0876	0.1752
	12.1000	1.0047	6.4626	0.1759	0.0880	0.1759
	12.1200	1.0064	6.4722	0.1767	0.0883	0.1767
	12.1400	1.0081	6.4808	0.1774	0.0887	0.1774
	12.1600	1.0096	6.4891	0.1780	0.0890	0.1780
	12.1800	1.0112	6.4967	0.1787	0.0894	0.1787
	12.2000	1.0128	6.5040	0.1793	0.0897	0.1793
	12.2200	1.0143	6.5118	0.1800	0.0900	0.1800
	12.2400	1.0161	6.5197	0.1807	0.0903	0.1807
	12.2600	1.0180	6.5287	0.1814	0.0907	0.1814
	12.2800	1.0196	6.5386	0.1822	0.0911	0.1822
	12.3000	1.0212	6.5471	0.1829	0.0915	0.1829
	12.3200	1.0228	6.5549	0.1836	0.0918	0.1836
	12.3400	1.0244	6.5623	0.1843	0.0921	0.1843
	12.3600	1.0261	6.5700	0.1850	0.0925	0.1850
	12.3800	1.0278	6.5783	0.1857	0.0928	0.1857
	12.4000	1.0294	6.5867	0.1865	0.0932	0.1865
	12.4200	1.0313	6.5953	0.1872	0.0936	0.1872
	12.4400	1.0329	6.6044	0.1880	0.0940	0.1880
	12.4600	1.0344	6.6123	0.1887	0.0944	0.1887
	12.4800	1.0361	6.6193	0.1894	0.0947	0.1894
	12.5000	1.0377	6.6268	0.1901	0.0951	0.1901
	12.5200	1.0394	6.6346	0.1909	0.0954	0.1909
	12.5400	1.0411	6.6427	0.1917	0.0958	0.1917
	12.5600	1.0427	6.6510	0.1924	0.0962	0.1924
	12.5800	1.0444	6.6585	0.1932	0.0966	0.1932
	12.6000	1.0462	6.6666	0.1940	0.0970	0.1940
	12.6200	1.0478	6.6752	0.1948	0.0974	0.1948
	12.6400	1.0495	6.6829	0.1956	0.0978	0.1956
	12.6600	1.0512	6.6908	0.1964	0.0982	0.1964
	12.6800	1.0528	6.6989	0.1972	0.0986	0.1972
	12.7000	1.0545	6.7066	0.1980	0.0990	0.1980
	12.7200	1.0561	6.7140	0.1988	0.0994	0.1988
	12.7400	1.0576	6.7208	0.1995	0.0998	0.1995
	12.7600	1.0595	6.7279	0.2003	0.1001	0.2003
	12.7800	1.0612	6.7363	0.2012	0.1006	0.2012
	12.8000	1.0628	6.7445	0.2021	0.1010	0.2021
	12.8200	1.0646	6.7520	0.2029	0.1015	0.2029
	12.8400	1.0662	6.7595	0.2037	0.1019	0.2037
	12.8600	1.0678	6.7665	0.2045	0.1023	0.2045
	12.8800	1.0694	6.7735	0.2054	0.1027	0.2054
	12.9000	1.0710	6.7803	0.2062	0.1031	0.2062
	12.9200	1.0728	6.7873	0.2070	0.1035	0.2070
	12.9400	1.0747	6.7957	0.2080	0.1040	0.2080
	12.9600	1.0763	6.8043	0.2089	0.1044	0.2089
	12.9800	1.0780	6.8113	0.2098	0.1049	0.2098
	13.0000	1.0796	6.8181	0.2106	0.1053	0.2106
	13.0200	1.0812	6.8246	0.2115	0.1057	0.2115
	13.0400	1.0829	6.8312	0.2124	0.1062	0.2124
	13.0600	1.0846	6.8383	0.2133	0.1066	0.2133
	13.0800	1.0863	6.8453	0.2142	0.1071	0.2142
	13.1000	1.0882	6.8530	0.2151	0.1076	0.2151
	13.1200	1.0897	6.8608	0.2161	0.1081	0.2161
	13.1400	1.0913	6.8670	0.2171	0.1085	0.2171
	13.1600	1.0930	6.8730	0.2179	0.1090	0.2179
	13.1800	1.0945	6.8794	0.2188	0.1094	0.2188
	13.2000	1.0962	6.8856	0.2197	0.1099	0.2197
	13.2200	1.0978	6.8922	0.2206	0.1103	0.2206
	13.2400	1.0994	6.8985	0.2215	0.1108	0.2215
	13.2600	1.1011	6.9046	0.2224	0.1112	0.2224
	13.2800	1.1028	6.9115	0.2234	0.1117	0.2234
	13.3000	1.1044	6.9183	0.2244	0.1122	0.2244
	13.3200	1.1062	6.9247	0.2254	0.1127	0.2254
	13.3400	1.1078	6.9312	0.2264	0.1132	0.2264
	13.3600	1.1095	6.9376	0.2274	0.1137	0.2274
	13.3800	1.1112	6.9441	0.2284	0.1142	0.2284
	13.4000	1.1127	6.9501	0.2294	0.1147	0.2294
	13.4200	1.1144	6.9555	0.2303	0.1151	0.2303
	13.4400	1.1163	6.9619	0.2313	0.1157	0.2313
	13.4600	1.1179	6.9694	0.2324	0.1162	0.2324
	13.4800	1.1196	6.9758	0.2335	0.1167	0.2335
	13.5000	1.1212	6.9814	0.2345	0.1172	0.2345
	13.5200	1.1228	6.9869	0.2355	0.1178	0.2355
	13.5400	1.1244	6.9921	0.2366	0.1183	0.2366
	13.5600	1.1260	6.9976	0.2376	0.1188	0.2376
	13.5800	1.1277	7.0032	0.2385	0.1193	0.2385
	13.6000	1.1296	7.0093	0.2396	0.1198	0.2396
	13.6200	1.1314	7.0168	0.2408	0.1204	0.2408
	13.6400	1.1329	7.0232	0.2419	0.1210	0.2419
	13.6600	1.1345	7.0281	0.2430	0.1215	0.2430
	13.6800	1.1361	7.0330	0.2441	0.1220	0.2441
	13.7000	1.1377	7.0378	0.2451	0.1226	0.2451
	13.7200	1.1395	7.0431	0.2462	0.1231	0.2462
	13.7400	1.1411	7.0489	0.2473	0.1236	0.2473
	13.7600	1.1429	7.0547	0.2484	0.1242	0.2484
	13.7800	1.1447	7.0609	0.2496	0.1248	0.2496
	13.8000	1.1462	7.0666	0.2508	0.1254	0.2508
	13.8200	1.1478	7.0709	0.2519	0.1259	0.2519
	13.8400	1.1495	7.0755	0.2530	0.1265	0.2530
	13.8600	1.1512	7.0806	0.2541	0.1270	0.2541
	13.8800	1.1529	7.0860	0.2552	0.1276	0.2552
	13.9000	1.1545	7.0916	0.2564	0.1282	0.2564
	13.9200	1.1561	7.0965	0.2576	0.1288	0.2576
	13.9400	1.1579	7.1013	0.2587	0.1293	0.2587
	13.9600	1.1596	7.1068	0.2599	0.1300	0.2599
	13.9800	1.1612	7.1116	0.2611	0.1306	0.2611
	14.0000	1.1629	7.1163	0.2623	0.1311	0.2623
	14.0200	1.1646	7.1214	0.2635	0.1317	0.2635
	14.0400	1.1663	7.1263	0.2647	0.1324	0.2647
	14.0600	1.1679	7.1312	0.2659	0.1330	0.2659
	14.0800	1.1695	7.1354	0.2671	0.1336	0.2671
	14.1000	1.1713	7.1394	0.2683	0.1341	0.2683
	14.1200	1.1731	7.1448	0.2695	0.1348	0.2695
	14.1400	1.1747	7.1504	0.2708	0.1354	0.2708
	14.1600	1.1764	7.1550	0.2721	0.1360	0.2721
	14.1800	1.1780	7.1593	0.2733	0.1367	0.2733
	14.2000	1.1796	7.1633	0.2746	0.1373	0.2746
	14.2200	1.1812	7.1671	0.2758	0.1379	0.2758
	14.2400	1.1827	7.1710	0.2770	0.1385	0.2770
	14.2600	1.1844	7.1746	0.2781	0.1391	0.2781
	14.2800	1.1863	7.1792	0.2794	0.1397	0.2794
	14.3000	1.1879	7.1849	0.2808	0.1404	0.2808
	14.3200	1.1895	7.1894	0.2821	0.1410	0.2821
	14.3400	1.1912	7.1932	0.2833	0.1416	0.2833
	14.3600	1.1928	7.1971	0.2845	0.1423	0.2845
	14.3800	1.1945	7.2009	0.2858	0.1429	0.2858
	14.4000	1.1962	7.2052	0.2871	0.1435	0.2871
	14.4200	1.1978	7.2095	0.2884	0.1442	0.2884
	14.4400	1.1997	7.2139	0.2897	0.1448	0.2897
	14.4600	1.2014	7.2191	0.2911	0.1455	0.2911
	14.4800	1.2029	7.2232	0.2924	0.1462	0.2924
	14.5000	1.2046	7.2261	0.2938	0.1469	0.2938
	14.5200	1.2062	7.2294	0.2950	0.1475	0.2950
	14.5400	1.2078	7.2328	0.2963	0.1482	0.2963
	14.5600	1.2095	7.2366	0.2976	0.1488	0.2976
	14.5800	1.2111	7.2406	0.2989	0.1495	0.2989
	14.6000	1.2128	7.2442	0.3002	0.1501	0.3002
	14.6200	1.2146	7.2483	0.3017	0.1508	0.3017
	14.6400	1.2162	7.2527	0.3031	0.1515	0.3031
	14.6600	1.2179	7.2562	0.3044	0.1522	0.3044
	14.6800	1.2196	7.2598	0.3058	0.1529	0.3058
	14.7000	1.2212	7.2633	0.3071	0.1536	0.3071
	14.7200	1.2229	7.2665	0.3084	0.1542	0.3084
	14.7400	1.2245	7.2698	0.3098	0.1549	0.3098
	14.7600	1.2260	7.2727	0.3111	0.1556	0.3111
	14.7800	1.2279	7.2760	0.3125	0.1562	0.3125
	14.8000	1.2297	7.2806	0.3139	0.1570	0.3139
	14.8200	1.2312	7.2848	0.3154	0.1577	0.3154
	14.8400	1.2329	7.2879	0.3168	0.1584	0.3168
	14.8600	1.2345	7.2908	0.3181	0.1591	0.3181
	14.8800	1.2361	7.2937	0.3195	0.1598	0.3195
	14.9000	1.2378	7.2966	0.3209	0.1604	0.3209
	14.9200	1.2394	7.2996	0.3222	0.1611	0.3222
	14.9400	1.2412	7.3029	0.3236	0.1618	0.3236
	14.9600	1.2431	7.3072	0.3251	0.1626	0.3251
	14.9800	1.2446	7.3116	0.3266	0.1633	0.3266
	15.0000	1.2463	7.3142	0.3280	0.1640	0.3280
	15.0200	1.2479	7.3166	0.3294	0.1647	0.3294
	15.0400	1.2495	7.3192	0.3308	0.1654	0.3308
	15.0600	1.2512	7.3220	0.3322	0.1661	0.3322
	15.0800	1.2529	7.3254	0.3337	0.1668	0.3337
	15.1000	1.2547	7.3289	0.3351	0.1676	0.3351
	15.1200	1.2566	7.3328	0.3366	0.1683	0.3366
	15.1400	1.2581	7.3368	0.3382	0.1691	0.3382
	15.1600	1.2597	7.3391	0.3397	0.1698	0.3397
	15.1800	1.2613	7.3407	0.3411	0.1705	0.3411
	15.2000	1.2629	7.3432	0.3425	0.1712	0.3425
	15.2200	1.2646	7.3459	0.3439	0.1720	0.3439
	15.2400	1.2663	7.3488	0.3453	0.1727	0.3453
	15.2600	1.2679	7.3517	0.3468	0.1734	0.3468
	15.2800	1.2695	7.3541	0.3482	0.1741	0.3482
	15.3000	1.2713	7.3570	0.3497	0.1748	0.3497
	15.3200	1.2728	7.3600	0.3512	0.1756	0.3512
	15.3400	1.2745	7.3625	0.3526	0.1763	0.3526
	15.3600	1.2762	7.3655	0.3541	0.1770	0.3541
	15.3800	1.2779	7.3685	0.3556	0.1778	0.3556
	15.4000	1.2796	7.3714	0.3571	0.1785	0.3571
	15.4200	1.2812	7.3741	0.3586	0.1793	0.3586
	15.4400	1.2828	7.3760	0.3600	0.1800	0.3600
	15.4600	1.2846	7.3783	0.3615	0.1807	0.3615
	15.4800	1.2863	7.3820	0.3631	0.1815	0.3631
	15.5000	1.2879	7.3849	0.3646	0.1823	0.3646
	15.5200	1.2896	7.3872	0.3661	0.1831	0.3661
	15.5400	1.2912	7.3895	0.3676	0.1838	0.3676
	15.5600	1.2928	7.3916	0.3691	0.1845	0.3691
	15.5800	1.2944	7.3937	0.3705	0.1853	0.3705
	15.6000	1.2960	7.3957	0.3720	0.1860	0.3720
	15.6200	1.2978	7.3979	0.3735	0.1868	0.3735
	15.6400	1.2996	7.4014	0.3751	0.1875	0.3751
	15.6600	1.3012	7.4047	0.3767	0.1883	0.3767
	15.6800	1.3029	7.4068	0.3782	0.1891	0.3782
	15.7000	1.3045	7.4088	0.3797	0.1899	0.3797
	15.7200	1.3061	7.4107	0.3812	0.1906	0.3812
	15.7400	1.3078	7.4126	0.3827	0.1913	0.3827
	15.7600	1.3094	7.4151	0.3842	0.1921	0.3842
	15.7800	1.3111	7.4176	0.3857	0.1928	0.3857
	15.8000	1.3130	7.4206	0.3873	0.1936	0.3873
	15.8200	1.3146	7.4238	0.3890	0.1945	0.3890
	15.8400	1.3162	7.4257	0.3905	0.1953	0.3905
	15.8600	1.3179	7.4274	0.3921	0.1960	0.3921
	15.8800	1.3195	7.4293	0.3936	0.1968	0.3936
	15.9000	1.3212	7.4313	0.3951	0.1976	0.3951
	15.9200	1.3229	7.4336	0.3967	0.1983	0.3967
	15.9400	1.3245	7.4356	0.3982	0.1991	0.3982
	15.9600	1.3262	7.4376	0.3998	0.1999	0.3998
	15.9800	1.3280	7.4403	0.4014	0.2007	0.4014
	16.0000	1.3296	7.4429	0.4030	0.2015	0.4030
	16.0200	1.3313	7.4448	0.4046	0.2023	0.4046
	16.0400	1.3330	7.4468	0.4062	0.2031	0.4062
	16.0600	1.3346	7.4486	0.4078	0.2039	0.4078
	16.0800	1.3363	7.4505	0.4093	0.2047	0.4093
	16.1000	1.3378	7.4523	0.4109	0.2054	0.4109
	16.1200	1.3396	7.4538	0.4124	0.2062	0.4124
	16.1400	1.3415	7.4564	0.4140	0.2070	0.4140
	16.1600	1.3431	7.4597	0.4157	0.2079	0.4157
	16.1800	1.3448	7.4616	0.4174	0.2087	0.4174
	16.2000	1.3464	7.4630	0.4189	0.2095	0.4189
	16.2200	1.3479	7.4642	0.4205	0.2103	0.4205
	16.2400	1.3495	7.4652	0.4220	0.2110	0.4220
	16.2600	1.3511	7.4666	0.4236	0.2118	0.4236
	16.2800	1.3527	7.4681	0.4251	0.2125	0.4251
	16.3000	1.3546	7.4700	0.4267	0.2133	0.4267
	16.3200	1.3563	7.4733	0.4283	0.2142	0.4283
	16.3400	1.3578	7.4759	0.4300	0.2150	0.4300
	16.3600	1.3595	7.4770	0.4315	0.2158	0.4315
	16.3800	1.3611	7.4782	0.4331	0.2165	0.4331
	16.4000	1.3627	7.4796	0.4347	0.2173	0.4347
	16.4200	1.3644	7.4813	0.4362	0.2181	0.4362
	16.4400	1.3661	7.4837	0.4379	0.2189	0.4379
	16.4600	1.3679	7.4860	0.4395	0.2197	0.4395
	16.4800	1.3697	7.4888	0.4412	0.2206	0.4412
	16.5000	1.3712	7.4910	0.4429	0.2214	0.4429
	16.5200	1.3728	7.4917	0.4445	0.2222	0.4445
	16.5400	1.3745	7.4926	0.4460	0.2230	0.4460
	16.5600	1.3761	7.4942	0.4476	0.2238	0.4476
	16.5800	1.3779	7.4960	0.4493	0.2246	0.4493
	16.6000	1.3795	7.4981	0.4509	0.2255	0.4509
	16.6200	1.3811	7.4995	0.4525	0.2263	0.4525
	16.6400	1.3829	7.5008	0.4541	0.2271	0.4541
	16.6600	1.3845	7.5030	0.4558	0.2279	0.4558
	16.6800	1.3861	7.5048	0.4574	0.2287	0.4574
	16.7000	1.3879	7.5063	0.4591	0.2295	0.4591
	16.7200	1.3896	7.5082	0.4607	0.2304	0.4607
	16.7400	1.3912	7.5098	0.4624	0.2312	0.4624
	16.7600	1.3929	7.5112	0.4641	0.2320	0.4641
	16.7800	1.3944	7.5123	0.4657	0.2329	0.4657
	16.8000	1.3961	7.5130	0.4673	0.2336	0.4673
	16.8200	1.3980	7.5150	0.4689	0.2345	0.4689
	16.8400	1.3996	7.5175	0.4706	0.2353	0.4706
	16.8600	1.4013	7.5192	0.4723	0.2362	0.4723
	16.8800	1.4030	7.5209	0.4740	0.2370	0.4740
	16.9000	1.4046	7.5222	0.4757	0.2378	0.4757
	16.9200	1.4062	7.5230	0.4773	0.2386	0.4773
	16.9400	1.4077	7.5239	0.4789	0.2395	0.4789
	16.9600	1.4094	7.5246	0.4805	0.2402	0.4805
	16.9800	1.4114	7.5264	0.4822	0.2411	0.4822
	17.0000	1.4130	7.5295	0.4839	0.2420	0.4839
	17.0200	1.4146	7.5313	0.4856	0.2428	0.4856
	17.0400	1.4163	7.5322	0.4873	0.2437	0.4873
	17.0600	1.4178	7.5330	0.4890	0.2445	0.4890
	17.0800	1.4195	7.5338	0.4906	0.2453	0.4906
	17.1000	1.4212	7.5350	0.4922	0.2461	0.4922
	17.1200	1.4228	7.5366	0.4939	0.2469	0.4939
	17.1400	1.4247	7.5385	0.4955	0.2478	0.4955
	17.1600	1.4265	7.5411	0.4973	0.2487	0.4973
	17.1800	1.4280	7.5426	0.4990	0.2495	0.4990
	17.2000	1.4296	7.5429	0.5007	0.2504	0.5007
	17.2200	1.4312	7.5436	0.5023	0.2512	0.5023
	17.2400	1.4328	7.5446	0.5040	0.2520	0.5040
	17.2600	1.4346	7.5456	0.5056	0.2528	0.5056
	17.2800	1.4361	7.5471	0.5073	0.2537	0.5073
	17.3000	1.4378	7.5482	0.5090	0.2545	0.5090
	17.3200	1.4396	7.5495	0.5106	0.2553	0.5106
	17.3400	1.4412	7.5514	0.5124	0.2562	0.5124
	17.3600	1.4429	7.5529	0.5141	0.2570	0.5141
	17.3800	1.4446	7.5541	0.5158	0.2579	0.5158
